Iteration 0 | Training Accuracy 0.2400 | Time: 1557842469.348449
Iteration 399 | Training Accuracy 0.3733 | Time: 1557842554.9819918
Iteration 400 | Training Accuracy 0.2400 | Time: 1557842555.1672554
Iteration 401 | Training Accuracy 0.2533 | Time: 1557842555.3385274
Iteration 402 | Training Accuracy 0.3467 | Time: 1557842555.4898589
Iteration 403 | Training Accuracy 0.2267 | Time: 1557842555.6895316
Iteration 404 | Training Accuracy 0.3867 | Time: 1557842555.8686752
Iteration 405 | Training Accuracy 0.1600 | Time: 1557842556.0422041
Iteration 406 | Training Accuracy 0.2400 | Time: 1557842556.2233117
Iteration 407 | Training Accuracy 0.3467 | Time: 1557842556.403529
Iteration 408 | Training Accuracy 0.2267 | Time: 1557842556.6038911
Iteration 409 | Training Accuracy 0.2800 | Time: 1557842556.8040438
Iteration 410 | Training Accuracy 0.1467 | Time: 1557842557.0016735
Iteration 411 | Training Accuracy 0.2400 | Time: 1557842557.2234821
Iteration 412 | Training Accuracy 0.2933 | Time: 1557842557.4157653
Iteration 413 | Training Accuracy 0.1733 | Time: 1557842557.6335073
Iteration 414 | Training Accuracy 0.2000 | Time: 1557842557.865045
Iteration 415 | Training Accuracy 0.1733 | Time: 1557842558.0582983
Iteration 416 | Training Accuracy 0.2133 | Time: 1557842558.281833
Iteration 417 | Training Accuracy 0.3200 | Time: 1557842558.4929132
Iteration 418 | Training Accuracy 0.2400 | Time: 1557842558.6622334
Iteration 419 | Training Accuracy 0.2667 | Time: 1557842558.825298
Iteration 420 | Training Accuracy 0.3600 | Time: 1557842558.9793777
Iteration 421 | Training Accuracy 0.2533 | Time: 1557842559.1613274
Iteration 422 | Training Accuracy 0.1867 | Time: 1557842559.3373559
Iteration 423 | Training Accuracy 0.3067 | Time: 1557842559.5403695
Iteration 424 | Training Accuracy 0.2400 | Time: 1557842559.739017
Iteration 425 | Training Accuracy 0.2800 | Time: 1557842559.9100573
Iteration 426 | Training Accuracy 0.2800 | Time: 1557842560.097659
Iteration 427 | Training Accuracy 0.2667 | Time: 1557842560.2674015
Iteration 428 | Training Accuracy 0.1600 | Time: 1557842560.4206488
Iteration 429 | Training Accuracy 0.2000 | Time: 1557842560.5768626
Iteration 430 | Training Accuracy 0.2933 | Time: 1557842560.7368257
Iteration 431 | Training Accuracy 0.1867 | Time: 1557842560.8905594
Iteration 432 | Training Accuracy 0.2267 | Time: 1557842561.0418637
Iteration 433 | Training Accuracy 0.3600 | Time: 1557842561.1825364
Iteration 434 | Training Accuracy 0.2133 | Time: 1557842561.3157258
Iteration 435 | Training Accuracy 0.2000 | Time: 1557842561.4508667
Iteration 436 | Training Accuracy 0.2000 | Time: 1557842561.5904527
Iteration 437 | Training Accuracy 0.2400 | Time: 1557842561.741355
Iteration 438 | Training Accuracy 0.2667 | Time: 1557842561.9092546
Iteration 439 | Training Accuracy 0.2933 | Time: 1557842562.0556345
Iteration 440 | Training Accuracy 0.2800 | Time: 1557842562.2158005
Iteration 441 | Training Accuracy 0.2933 | Time: 1557842562.3963413
Iteration 442 | Training Accuracy 0.1733 | Time: 1557842562.5713248
Iteration 443 | Training Accuracy 0.3200 | Time: 1557842562.760426
Iteration 444 | Training Accuracy 0.2933 | Time: 1557842562.9384096
Iteration 445 | Training Accuracy 0.3467 | Time: 1557842563.1258514
Iteration 446 | Training Accuracy 0.3600 | Time: 1557842563.3111112
Iteration 447 | Training Accuracy 0.2933 | Time: 1557842563.481648
Iteration 448 | Training Accuracy 0.2533 | Time: 1557842563.663237
Iteration 449 | Training Accuracy 0.2133 | Time: 1557842563.8633516
Iteration 450 | Training Accuracy 0.2933 | Time: 1557842564.050454
Iteration 451 | Training Accuracy 0.3200 | Time: 1557842564.2311058
Iteration 452 | Training Accuracy 0.2533 | Time: 1557842564.3968713
Iteration 453 | Training Accuracy 0.3733 | Time: 1557842564.571323
Iteration 454 | Training Accuracy 0.2667 | Time: 1557842564.7615027
Iteration 455 | Training Accuracy 0.2800 | Time: 1557842564.973557
Iteration 456 | Training Accuracy 0.3733 | Time: 1557842565.1592155
Iteration 457 | Training Accuracy 0.1467 | Time: 1557842565.3672917
Iteration 458 | Training Accuracy 0.2800 | Time: 1557842565.552314
Iteration 459 | Training Accuracy 0.3600 | Time: 1557842565.7519016
Iteration 460 | Training Accuracy 0.2133 | Time: 1557842565.9395356
Iteration 461 | Training Accuracy 0.2400 | Time: 1557842566.1381955
Iteration 462 | Training Accuracy 0.2133 | Time: 1557842566.338826
Iteration 463 | Training Accuracy 0.2267 | Time: 1557842566.5591063
Iteration 464 | Training Accuracy 0.2933 | Time: 1557842566.7558944
Iteration 465 | Training Accuracy 0.3600 | Time: 1557842566.9455357
Iteration 466 | Training Accuracy 0.2933 | Time: 1557842567.1355164
Iteration 467 | Training Accuracy 0.3200 | Time: 1557842567.3422756
Iteration 468 | Training Accuracy 0.2400 | Time: 1557842567.5392358
Iteration 469 | Training Accuracy 0.2400 | Time: 1557842567.7372181
Iteration 470 | Training Accuracy 0.2667 | Time: 1557842567.9381492
Iteration 471 | Training Accuracy 0.2400 | Time: 1557842568.1430883
Iteration 472 | Training Accuracy 0.1867 | Time: 1557842568.3789928
Iteration 473 | Training Accuracy 0.2800 | Time: 1557842568.572119
Iteration 474 | Training Accuracy 0.3200 | Time: 1557842568.7595882
Iteration 475 | Training Accuracy 0.2267 | Time: 1557842568.9516902
Iteration 476 | Training Accuracy 0.2133 | Time: 1557842569.1536062
Iteration 477 | Training Accuracy 0.3200 | Time: 1557842569.3571637
Iteration 478 | Training Accuracy 0.2667 | Time: 1557842569.5576084
Iteration 479 | Training Accuracy 0.3067 | Time: 1557842569.7436283
Iteration 480 | Training Accuracy 0.3867 | Time: 1557842569.921805
Iteration 481 | Training Accuracy 0.3867 | Time: 1557842570.118107
Iteration 482 | Training Accuracy 0.4000 | Time: 1557842570.3217485
Iteration 483 | Training Accuracy 0.2133 | Time: 1557842570.489069
Iteration 484 | Training Accuracy 0.2933 | Time: 1557842570.6715612
Iteration 485 | Training Accuracy 0.3333 | Time: 1557842570.8398895
Iteration 486 | Training Accuracy 0.2133 | Time: 1557842571.0076072
Iteration 487 | Training Accuracy 0.2667 | Time: 1557842571.1743364
Iteration 488 | Training Accuracy 0.2800 | Time: 1557842571.388091
Iteration 489 | Training Accuracy 0.1467 | Time: 1557842571.5954669
Iteration 490 | Training Accuracy 0.2400 | Time: 1557842571.7768779
Iteration 491 | Training Accuracy 0.3200 | Time: 1557842571.9852617
Iteration 492 | Training Accuracy 0.2000 | Time: 1557842572.193585
Iteration 493 | Training Accuracy 0.3200 | Time: 1557842572.3825119
Iteration 494 | Training Accuracy 0.2933 | Time: 1557842572.554475
Iteration 495 | Training Accuracy 0.3333 | Time: 1557842572.7409577
Iteration 496 | Training Accuracy 0.3067 | Time: 1557842572.9132285
Iteration 497 | Training Accuracy 0.3600 | Time: 1557842573.1069934
Iteration 498 | Training Accuracy 0.2800 | Time: 1557842573.2583613
Iteration 499 | Training Accuracy 0.2133 | Time: 1557842573.372275
Iteration 500 | Training Accuracy 0.2000 | Time: 1557842573.5371242
Iteration 501 | Training Accuracy 0.2000 | Time: 1557842573.6976953
Iteration 502 | Training Accuracy 0.3467 | Time: 1557842573.896625
Iteration 503 | Training Accuracy 0.3467 | Time: 1557842574.127787
Iteration 504 | Training Accuracy 0.3333 | Time: 1557842574.34161
Iteration 505 | Training Accuracy 0.2800 | Time: 1557842574.5700595
Iteration 506 | Training Accuracy 0.2800 | Time: 1557842574.8001168
Iteration 507 | Training Accuracy 0.2800 | Time: 1557842575.0151303
Iteration 508 | Training Accuracy 0.3200 | Time: 1557842575.225987
Iteration 509 | Training Accuracy 0.2267 | Time: 1557842575.44831
Iteration 510 | Training Accuracy 0.2267 | Time: 1557842575.6742768
Iteration 511 | Training Accuracy 0.2933 | Time: 1557842575.8976753
Iteration 512 | Training Accuracy 0.3200 | Time: 1557842576.0876846
Iteration 513 | Training Accuracy 0.2800 | Time: 1557842576.2763152
Iteration 514 | Training Accuracy 0.2267 | Time: 1557842576.495471
Iteration 515 | Training Accuracy 0.2133 | Time: 1557842576.7055757
Iteration 516 | Training Accuracy 0.2667 | Time: 1557842576.8943832
Iteration 517 | Training Accuracy 0.2667 | Time: 1557842577.0715754
Iteration 518 | Training Accuracy 0.2267 | Time: 1557842577.2790067
Iteration 519 | Training Accuracy 0.1200 | Time: 1557842577.4857812
Iteration 520 | Training Accuracy 0.2933 | Time: 1557842577.6863067
Iteration 521 | Training Accuracy 0.2533 | Time: 1557842577.8176916
Iteration 522 | Training Accuracy 0.3600 | Time: 1557842577.9323294
Iteration 523 | Training Accuracy 0.2400 | Time: 1557842578.0492475
Iteration 524 | Training Accuracy 0.2267 | Time: 1557842578.2300215
Iteration 525 | Training Accuracy 0.2000 | Time: 1557842578.4258845
Iteration 526 | Training Accuracy 0.1733 | Time: 1557842578.5909731
Iteration 527 | Training Accuracy 0.2933 | Time: 1557842578.7730103
Iteration 528 | Training Accuracy 0.2533 | Time: 1557842578.9389462
Iteration 529 | Training Accuracy 0.3733 | Time: 1557842579.0978553
Iteration 530 | Training Accuracy 0.2267 | Time: 1557842579.2474504
Iteration 531 | Training Accuracy 0.2400 | Time: 1557842579.429002
Iteration 532 | Training Accuracy 0.3200 | Time: 1557842579.5978646
Iteration 533 | Training Accuracy 0.2400 | Time: 1557842579.7805202
Iteration 534 | Training Accuracy 0.3333 | Time: 1557842579.9864337
Iteration 535 | Training Accuracy 0.2667 | Time: 1557842580.1844027
Iteration 536 | Training Accuracy 0.2533 | Time: 1557842580.3515058
Iteration 537 | Training Accuracy 0.3733 | Time: 1557842580.5216894
Iteration 538 | Training Accuracy 0.2000 | Time: 1557842580.7071924
Iteration 539 | Training Accuracy 0.3600 | Time: 1557842580.8928938
Iteration 540 | Training Accuracy 0.2267 | Time: 1557842581.0890388
Iteration 541 | Training Accuracy 0.3733 | Time: 1557842581.290868
Iteration 542 | Training Accuracy 0.2800 | Time: 1557842581.5271957
Iteration 543 | Training Accuracy 0.3467 | Time: 1557842581.7581527
Iteration 544 | Training Accuracy 0.3333 | Time: 1557842581.9936574
Iteration 545 | Training Accuracy 0.2267 | Time: 1557842582.214477
Iteration 546 | Training Accuracy 0.1867 | Time: 1557842582.4333665
Iteration 547 | Training Accuracy 0.2000 | Time: 1557842582.649911
Iteration 548 | Training Accuracy 0.3067 | Time: 1557842582.8444102
Iteration 549 | Training Accuracy 0.3067 | Time: 1557842583.0296826
Iteration 550 | Training Accuracy 0.2667 | Time: 1557842583.2122726
Iteration 551 | Training Accuracy 0.2533 | Time: 1557842583.3745732
Iteration 552 | Training Accuracy 0.2667 | Time: 1557842583.5379097
Iteration 553 | Training Accuracy 0.2133 | Time: 1557842583.7119575
Iteration 554 | Training Accuracy 0.2133 | Time: 1557842583.8848708
Iteration 555 | Training Accuracy 0.2533 | Time: 1557842584.0736678
Iteration 556 | Training Accuracy 0.2933 | Time: 1557842584.2524762
Iteration 557 | Training Accuracy 0.2933 | Time: 1557842584.426296
Iteration 558 | Training Accuracy 0.3600 | Time: 1557842584.613975
Iteration 559 | Training Accuracy 0.3200 | Time: 1557842584.8075376
Iteration 560 | Training Accuracy 0.1867 | Time: 1557842585.0186396
Iteration 561 | Training Accuracy 0.3333 | Time: 1557842585.2406266
Iteration 562 | Training Accuracy 0.3200 | Time: 1557842585.464699
Iteration 563 | Training Accuracy 0.2800 | Time: 1557842585.6765995
Iteration 564 | Training Accuracy 0.3333 | Time: 1557842585.862273
Iteration 565 | Training Accuracy 0.2133 | Time: 1557842586.0596464
Iteration 566 | Training Accuracy 0.2000 | Time: 1557842586.2655504
Iteration 567 | Training Accuracy 0.3200 | Time: 1557842586.4735084
Iteration 568 | Training Accuracy 0.3067 | Time: 1557842586.6770387
Iteration 569 | Training Accuracy 0.2000 | Time: 1557842586.905658
Iteration 570 | Training Accuracy 0.1867 | Time: 1557842587.1093154
Iteration 571 | Training Accuracy 0.2400 | Time: 1557842587.3455775
Iteration 572 | Training Accuracy 0.3200 | Time: 1557842587.5526657
Iteration 573 | Training Accuracy 0.2133 | Time: 1557842587.7615373
Iteration 574 | Training Accuracy 0.3600 | Time: 1557842587.9625733
Iteration 575 | Training Accuracy 0.2000 | Time: 1557842588.1499496
Iteration 576 | Training Accuracy 0.2400 | Time: 1557842588.3169618
Iteration 577 | Training Accuracy 0.2267 | Time: 1557842588.4863148
Iteration 578 | Training Accuracy 0.3200 | Time: 1557842588.687449
Iteration 579 | Training Accuracy 0.2667 | Time: 1557842588.9018316
Iteration 580 | Training Accuracy 0.3600 | Time: 1557842589.0880535
Iteration 581 | Training Accuracy 0.2400 | Time: 1557842589.2983532
Iteration 582 | Training Accuracy 0.2000 | Time: 1557842589.4705749
Iteration 583 | Training Accuracy 0.2933 | Time: 1557842589.6631796
Iteration 584 | Training Accuracy 0.1867 | Time: 1557842589.8625576
Iteration 585 | Training Accuracy 0.2533 | Time: 1557842590.039908
Iteration 586 | Training Accuracy 0.2400 | Time: 1557842590.2501917
Iteration 587 | Training Accuracy 0.2133 | Time: 1557842590.431029
Iteration 588 | Training Accuracy 0.3467 | Time: 1557842590.6228476
Iteration 589 | Training Accuracy 0.2800 | Time: 1557842590.8347638
Iteration 590 | Training Accuracy 0.1600 | Time: 1557842591.033849
Iteration 591 | Training Accuracy 0.3067 | Time: 1557842591.2274601
Iteration 592 | Training Accuracy 0.2267 | Time: 1557842591.4112153
Iteration 593 | Training Accuracy 0.3333 | Time: 1557842591.5970666
Iteration 594 | Training Accuracy 0.2533 | Time: 1557842591.8177924
Iteration 595 | Training Accuracy 0.2267 | Time: 1557842592.0214489
Iteration 596 | Training Accuracy 0.2000 | Time: 1557842592.2306163
Iteration 597 | Training Accuracy 0.3200 | Time: 1557842592.4240081
Iteration 598 | Training Accuracy 0.3067 | Time: 1557842592.6051745
Iteration 599 | Training Accuracy 0.3067 | Time: 1557842592.8275604
Iteration 600 | Training Accuracy 0.3467 | Time: 1557842593.0255961
Iteration 601 | Training Accuracy 0.1733 | Time: 1557842593.2224395
Iteration 602 | Training Accuracy 0.2800 | Time: 1557842593.4571462
Iteration 603 | Training Accuracy 0.2400 | Time: 1557842593.6582725
Iteration 604 | Training Accuracy 0.2267 | Time: 1557842593.855709
Iteration 605 | Training Accuracy 0.2533 | Time: 1557842594.041358
Iteration 606 | Training Accuracy 0.1867 | Time: 1557842594.2323413
Iteration 607 | Training Accuracy 0.1467 | Time: 1557842594.440573
Iteration 608 | Training Accuracy 0.3200 | Time: 1557842594.6363263
Iteration 609 | Training Accuracy 0.2667 | Time: 1557842594.8229892
Iteration 610 | Training Accuracy 0.2000 | Time: 1557842594.9956412
Iteration 611 | Training Accuracy 0.2533 | Time: 1557842595.1661992
Iteration 612 | Training Accuracy 0.2000 | Time: 1557842595.3283105
Iteration 613 | Training Accuracy 0.2133 | Time: 1557842595.5111604
Iteration 614 | Training Accuracy 0.2133 | Time: 1557842595.695956
Iteration 615 | Training Accuracy 0.3333 | Time: 1557842595.8480756
Iteration 616 | Training Accuracy 0.3867 | Time: 1557842595.9899259
Iteration 617 | Training Accuracy 0.2133 | Time: 1557842596.1223273
Iteration 618 | Training Accuracy 0.2000 | Time: 1557842596.2659564
Iteration 619 | Training Accuracy 0.2533 | Time: 1557842596.3901412
Iteration 620 | Training Accuracy 0.1600 | Time: 1557842596.5260913
Iteration 621 | Training Accuracy 0.3333 | Time: 1557842596.6467364
Iteration 622 | Training Accuracy 0.3200 | Time: 1557842596.7766013
Iteration 623 | Training Accuracy 0.2667 | Time: 1557842596.9060538
Iteration 624 | Training Accuracy 0.3467 | Time: 1557842597.0303822
Iteration 625 | Training Accuracy 0.3067 | Time: 1557842597.1632357
Iteration 626 | Training Accuracy 0.1200 | Time: 1557842597.2938056
Iteration 627 | Training Accuracy 0.3600 | Time: 1557842597.4284356
Iteration 628 | Training Accuracy 0.3467 | Time: 1557842597.5404022
Iteration 629 | Training Accuracy 0.2800 | Time: 1557842597.6671433
Iteration 630 | Training Accuracy 0.2667 | Time: 1557842597.8001978
Iteration 631 | Training Accuracy 0.3067 | Time: 1557842597.9271312
Iteration 632 | Training Accuracy 0.1867 | Time: 1557842598.0617404
Iteration 633 | Training Accuracy 0.3733 | Time: 1557842598.1839657
Iteration 634 | Training Accuracy 0.3200 | Time: 1557842598.320885
Iteration 635 | Training Accuracy 0.2267 | Time: 1557842598.44353
Iteration 636 | Training Accuracy 0.2667 | Time: 1557842598.5807052
Iteration 637 | Training Accuracy 0.2133 | Time: 1557842598.7128224
Iteration 638 | Training Accuracy 0.2667 | Time: 1557842598.897479
Iteration 639 | Training Accuracy 0.2533 | Time: 1557842599.0519533
Iteration 640 | Training Accuracy 0.2400 | Time: 1557842599.1854541
Iteration 641 | Training Accuracy 0.2400 | Time: 1557842599.3101952
Iteration 642 | Training Accuracy 0.3333 | Time: 1557842599.446691
Iteration 643 | Training Accuracy 0.3600 | Time: 1557842599.5804303
Iteration 644 | Training Accuracy 0.2000 | Time: 1557842599.7116616
Iteration 645 | Training Accuracy 0.3467 | Time: 1557842599.8436897
Iteration 646 | Training Accuracy 0.3200 | Time: 1557842599.977092
Iteration 647 | Training Accuracy 0.2533 | Time: 1557842600.1037824
Iteration 648 | Training Accuracy 0.2933 | Time: 1557842600.2610583
Iteration 649 | Training Accuracy 0.2267 | Time: 1557842600.4581873
Iteration 650 | Training Accuracy 0.2000 | Time: 1557842600.6230607
Iteration 651 | Training Accuracy 0.2000 | Time: 1557842600.783745
Iteration 652 | Training Accuracy 0.3600 | Time: 1557842600.9308612
Iteration 653 | Training Accuracy 0.2667 | Time: 1557842601.0942507
Iteration 654 | Training Accuracy 0.3333 | Time: 1557842601.249388
Iteration 655 | Training Accuracy 0.2933 | Time: 1557842601.3846045
Iteration 656 | Training Accuracy 0.1600 | Time: 1557842601.5451577
Iteration 657 | Training Accuracy 0.2133 | Time: 1557842601.699938
Iteration 658 | Training Accuracy 0.2000 | Time: 1557842601.8582268
Iteration 659 | Training Accuracy 0.1733 | Time: 1557842602.017995
Iteration 660 | Training Accuracy 0.2800 | Time: 1557842602.2093616
Iteration 661 | Training Accuracy 0.1600 | Time: 1557842602.4013565
Iteration 662 | Training Accuracy 0.3067 | Time: 1557842602.5933616
Iteration 663 | Training Accuracy 0.3067 | Time: 1557842602.7682047
