Iteration 0 | Training Accuracy 0.1000 | Time: 1558007063.4509375
Iteration 399 | Training Accuracy 0.1067 | Time: 1558007669.0359094
Iteration 400 | Training Accuracy 0.1000 | Time: 1558007670.2625291
Iteration 401 | Training Accuracy 0.0800 | Time: 1558007671.450689
Iteration 402 | Training Accuracy 0.1000 | Time: 1558007672.708366
Iteration 403 | Training Accuracy 0.1200 | Time: 1558007673.9589133
Iteration 404 | Training Accuracy 0.0533 | Time: 1558007675.1493425
Iteration 405 | Training Accuracy 0.1067 | Time: 1558007676.321961
Iteration 406 | Training Accuracy 0.0800 | Time: 1558007677.6311514
Iteration 407 | Training Accuracy 0.0867 | Time: 1558007678.944381
Iteration 408 | Training Accuracy 0.1667 | Time: 1558007680.2152784
Iteration 409 | Training Accuracy 0.1333 | Time: 1558007681.658737
Iteration 410 | Training Accuracy 0.1267 | Time: 1558007682.898918
Iteration 411 | Training Accuracy 0.1133 | Time: 1558007684.1670942
Iteration 412 | Training Accuracy 0.0867 | Time: 1558007685.4668105
Iteration 413 | Training Accuracy 0.1000 | Time: 1558007686.685734
Iteration 414 | Training Accuracy 0.1067 | Time: 1558007687.9125235
Iteration 415 | Training Accuracy 0.1000 | Time: 1558007689.1666193
Iteration 416 | Training Accuracy 0.1400 | Time: 1558007690.3722043
Iteration 417 | Training Accuracy 0.1333 | Time: 1558007691.5068064
Iteration 418 | Training Accuracy 0.0533 | Time: 1558007692.6170275
Iteration 419 | Training Accuracy 0.1533 | Time: 1558007693.792818
Iteration 420 | Training Accuracy 0.0800 | Time: 1558007695.0526183
Iteration 421 | Training Accuracy 0.1067 | Time: 1558007696.2987502
Iteration 422 | Training Accuracy 0.1067 | Time: 1558007697.4410195
Iteration 423 | Training Accuracy 0.1400 | Time: 1558007698.7215202
Iteration 424 | Training Accuracy 0.1200 | Time: 1558007699.9740188
Iteration 425 | Training Accuracy 0.0800 | Time: 1558007701.1558006
Iteration 426 | Training Accuracy 0.0867 | Time: 1558007702.243219
Iteration 427 | Training Accuracy 0.1067 | Time: 1558007703.356373
Iteration 428 | Training Accuracy 0.1200 | Time: 1558007704.5887938
Iteration 429 | Training Accuracy 0.0933 | Time: 1558007705.8972013
Iteration 430 | Training Accuracy 0.1267 | Time: 1558007707.1908774
Iteration 431 | Training Accuracy 0.0933 | Time: 1558007708.3911095
Iteration 432 | Training Accuracy 0.1933 | Time: 1558007709.7467515
Iteration 433 | Training Accuracy 0.1000 | Time: 1558007711.0095572
Iteration 434 | Training Accuracy 0.1267 | Time: 1558007712.3508036
Iteration 435 | Training Accuracy 0.1267 | Time: 1558007713.5653925
Iteration 436 | Training Accuracy 0.1200 | Time: 1558007714.721195
Iteration 437 | Training Accuracy 0.1267 | Time: 1558007715.9888258
Iteration 438 | Training Accuracy 0.0800 | Time: 1558007717.1918156
Iteration 439 | Training Accuracy 0.1067 | Time: 1558007718.3589077
Iteration 440 | Training Accuracy 0.1000 | Time: 1558007719.633235
Iteration 441 | Training Accuracy 0.1200 | Time: 1558007720.757113
Iteration 442 | Training Accuracy 0.1267 | Time: 1558007722.0864844
Iteration 443 | Training Accuracy 0.1000 | Time: 1558007723.4081068
Iteration 444 | Training Accuracy 0.1267 | Time: 1558007724.5209427
Iteration 445 | Training Accuracy 0.0933 | Time: 1558007725.7027676
Iteration 446 | Training Accuracy 0.1533 | Time: 1558007726.926422
Iteration 447 | Training Accuracy 0.1267 | Time: 1558007728.1045325
Iteration 448 | Training Accuracy 0.1200 | Time: 1558007729.3296218
Iteration 449 | Training Accuracy 0.1200 | Time: 1558007730.6787908
Iteration 450 | Training Accuracy 0.1400 | Time: 1558007732.1162984
Iteration 451 | Training Accuracy 0.1267 | Time: 1558007733.6391723
Iteration 452 | Training Accuracy 0.1067 | Time: 1558007734.8100913
Iteration 453 | Training Accuracy 0.0867 | Time: 1558007735.9476871
Iteration 454 | Training Accuracy 0.1000 | Time: 1558007737.1524827
Iteration 455 | Training Accuracy 0.1067 | Time: 1558007738.3422053
Iteration 456 | Training Accuracy 0.1067 | Time: 1558007739.992821
Iteration 457 | Training Accuracy 0.0800 | Time: 1558007741.2831907
Iteration 458 | Training Accuracy 0.1733 | Time: 1558007742.525656
Iteration 459 | Training Accuracy 0.1267 | Time: 1558007743.5944202
Iteration 460 | Training Accuracy 0.1667 | Time: 1558007744.879752
Iteration 461 | Training Accuracy 0.1133 | Time: 1558007746.0967166
Iteration 462 | Training Accuracy 0.1400 | Time: 1558007747.2888448
Iteration 463 | Training Accuracy 0.0867 | Time: 1558007748.523514
Iteration 464 | Training Accuracy 0.1467 | Time: 1558007749.7477083
Iteration 465 | Training Accuracy 0.1067 | Time: 1558007750.9461944
Iteration 466 | Training Accuracy 0.1133 | Time: 1558007752.1984107
Iteration 467 | Training Accuracy 0.0867 | Time: 1558007753.4720922
Iteration 468 | Training Accuracy 0.0800 | Time: 1558007754.729337
Iteration 469 | Training Accuracy 0.1000 | Time: 1558007755.8478389
Iteration 470 | Training Accuracy 0.1733 | Time: 1558007756.976467
Iteration 471 | Training Accuracy 0.1133 | Time: 1558007758.1128774
Iteration 472 | Training Accuracy 0.1467 | Time: 1558007759.565482
Iteration 473 | Training Accuracy 0.1467 | Time: 1558007760.7718134
Iteration 474 | Training Accuracy 0.1200 | Time: 1558007762.0203094
Iteration 475 | Training Accuracy 0.1200 | Time: 1558007763.354861
Iteration 476 | Training Accuracy 0.0933 | Time: 1558007764.632887
Iteration 477 | Training Accuracy 0.1267 | Time: 1558007765.6075914
Iteration 478 | Training Accuracy 0.1067 | Time: 1558007766.910842
Iteration 479 | Training Accuracy 0.0867 | Time: 1558007768.1552336
Iteration 480 | Training Accuracy 0.1000 | Time: 1558007769.3309228
Iteration 481 | Training Accuracy 0.1067 | Time: 1558007770.6456811
Iteration 482 | Training Accuracy 0.1200 | Time: 1558007771.8222973
Iteration 483 | Training Accuracy 0.1200 | Time: 1558007772.9575229
Iteration 484 | Training Accuracy 0.1267 | Time: 1558007774.2269168
Iteration 485 | Training Accuracy 0.1400 | Time: 1558007775.695094
Iteration 486 | Training Accuracy 0.0933 | Time: 1558007777.042782
Iteration 487 | Training Accuracy 0.1000 | Time: 1558007778.2310584
Iteration 488 | Training Accuracy 0.1200 | Time: 1558007779.4554424
Iteration 489 | Training Accuracy 0.1200 | Time: 1558007780.78999
Iteration 490 | Training Accuracy 0.1267 | Time: 1558007781.9690301
Iteration 491 | Training Accuracy 0.1067 | Time: 1558007783.2093754
Iteration 492 | Training Accuracy 0.1067 | Time: 1558007784.4148076
Iteration 493 | Training Accuracy 0.0733 | Time: 1558007785.6107385
Iteration 494 | Training Accuracy 0.1533 | Time: 1558007786.7301831
Iteration 495 | Training Accuracy 0.1933 | Time: 1558007788.0237684
Iteration 496 | Training Accuracy 0.1333 | Time: 1558007789.1581728
Iteration 497 | Training Accuracy 0.1400 | Time: 1558007790.3318636
Iteration 498 | Training Accuracy 0.1000 | Time: 1558007791.4590456
Iteration 499 | Training Accuracy 0.0933 | Time: 1558007792.7615378
Iteration 500 | Training Accuracy 0.1933 | Time: 1558007793.9167404
Iteration 501 | Training Accuracy 0.1467 | Time: 1558007795.2298665
Iteration 502 | Training Accuracy 0.1333 | Time: 1558007796.413645
Iteration 503 | Training Accuracy 0.1133 | Time: 1558007797.699914
Iteration 504 | Training Accuracy 0.0933 | Time: 1558007798.9215696
Iteration 505 | Training Accuracy 0.1333 | Time: 1558007800.1054978
Iteration 506 | Training Accuracy 0.1067 | Time: 1558007801.561281
Iteration 507 | Training Accuracy 0.1133 | Time: 1558007802.7022748
Iteration 508 | Training Accuracy 0.1800 | Time: 1558007803.9213562
Iteration 509 | Training Accuracy 0.1000 | Time: 1558007805.0018682
Iteration 510 | Training Accuracy 0.1333 | Time: 1558007806.2137408
Iteration 511 | Training Accuracy 0.1133 | Time: 1558007807.504196
Iteration 512 | Training Accuracy 0.1133 | Time: 1558007808.6780994
Iteration 513 | Training Accuracy 0.1467 | Time: 1558007809.9099948
Iteration 514 | Training Accuracy 0.1267 | Time: 1558007811.0463562
Iteration 515 | Training Accuracy 0.1800 | Time: 1558007812.1317277
Iteration 516 | Training Accuracy 0.1133 | Time: 1558007813.2393801
Iteration 517 | Training Accuracy 0.1267 | Time: 1558007814.782791
Iteration 518 | Training Accuracy 0.1333 | Time: 1558007815.962646
Iteration 519 | Training Accuracy 0.0867 | Time: 1558007817.2359073
Iteration 520 | Training Accuracy 0.1133 | Time: 1558007818.488094
Iteration 521 | Training Accuracy 0.1933 | Time: 1558007819.7682989
Iteration 522 | Training Accuracy 0.1067 | Time: 1558007820.9653454
Iteration 523 | Training Accuracy 0.1267 | Time: 1558007822.3868043
Iteration 524 | Training Accuracy 0.0667 | Time: 1558007823.5834658
Iteration 525 | Training Accuracy 0.1133 | Time: 1558007824.942901
Iteration 526 | Training Accuracy 0.1600 | Time: 1558007826.1044593
Iteration 527 | Training Accuracy 0.1000 | Time: 1558007827.5983212
Iteration 528 | Training Accuracy 0.0933 | Time: 1558007828.9880536
Iteration 529 | Training Accuracy 0.0867 | Time: 1558007830.143154
Iteration 530 | Training Accuracy 0.1467 | Time: 1558007831.2720683
Iteration 531 | Training Accuracy 0.0867 | Time: 1558007832.4953904
Iteration 532 | Training Accuracy 0.1267 | Time: 1558007833.7129138
Iteration 533 | Training Accuracy 0.0933 | Time: 1558007834.957781
Iteration 534 | Training Accuracy 0.1000 | Time: 1558007836.3962734
Iteration 535 | Training Accuracy 0.1400 | Time: 1558007837.7421684
Iteration 536 | Training Accuracy 0.1533 | Time: 1558007839.5621989
Iteration 537 | Training Accuracy 0.1267 | Time: 1558007841.1185582
Iteration 538 | Training Accuracy 0.1467 | Time: 1558007842.2912662
Iteration 539 | Training Accuracy 0.1533 | Time: 1558007843.4829757
Iteration 540 | Training Accuracy 0.1067 | Time: 1558007844.4637587
Iteration 541 | Training Accuracy 0.1000 | Time: 1558007845.6431134
Iteration 542 | Training Accuracy 0.1267 | Time: 1558007846.8901458
Iteration 543 | Training Accuracy 0.1000 | Time: 1558007848.0584369
Iteration 544 | Training Accuracy 0.1533 | Time: 1558007849.1451597
Iteration 545 | Training Accuracy 0.1600 | Time: 1558007850.5168552
Iteration 546 | Training Accuracy 0.0867 | Time: 1558007851.6909866
Iteration 547 | Training Accuracy 0.1067 | Time: 1558007852.8012078
Iteration 548 | Training Accuracy 0.1333 | Time: 1558007854.0693917
Iteration 549 | Training Accuracy 0.1067 | Time: 1558007855.403753
Iteration 550 | Training Accuracy 0.0933 | Time: 1558007856.5873976
Iteration 551 | Training Accuracy 0.0933 | Time: 1558007857.795662
Iteration 552 | Training Accuracy 0.0867 | Time: 1558007859.0128233
Iteration 553 | Training Accuracy 0.1267 | Time: 1558007860.1489882
Iteration 554 | Training Accuracy 0.0867 | Time: 1558007861.1446402
Iteration 555 | Training Accuracy 0.1200 | Time: 1558007862.3695028
Iteration 556 | Training Accuracy 0.1133 | Time: 1558007863.6268451
Iteration 557 | Training Accuracy 0.1000 | Time: 1558007864.8565836
Iteration 558 | Training Accuracy 0.1067 | Time: 1558007866.1174998
Iteration 559 | Training Accuracy 0.0467 | Time: 1558007867.366967
Iteration 560 | Training Accuracy 0.1467 | Time: 1558007868.788332
Iteration 561 | Training Accuracy 0.0867 | Time: 1558007869.9518933
Iteration 562 | Training Accuracy 0.1467 | Time: 1558007871.2829585
Iteration 563 | Training Accuracy 0.1133 | Time: 1558007872.7497334
Iteration 564 | Training Accuracy 0.0933 | Time: 1558007873.969909
Iteration 565 | Training Accuracy 0.0867 | Time: 1558007875.1418667
Iteration 566 | Training Accuracy 0.1133 | Time: 1558007876.3168437
Iteration 567 | Training Accuracy 0.1000 | Time: 1558007877.5666358
Iteration 568 | Training Accuracy 0.1000 | Time: 1558007878.8321152
Iteration 569 | Training Accuracy 0.1267 | Time: 1558007880.1131117
Iteration 570 | Training Accuracy 0.1067 | Time: 1558007881.4707737
Iteration 571 | Training Accuracy 0.1333 | Time: 1558007882.9088736
Iteration 572 | Training Accuracy 0.1533 | Time: 1558007884.066692
Iteration 573 | Training Accuracy 0.0733 | Time: 1558007885.2428038
Iteration 574 | Training Accuracy 0.1333 | Time: 1558007886.660241
Iteration 575 | Training Accuracy 0.0933 | Time: 1558007887.9136126
Iteration 576 | Training Accuracy 0.1200 | Time: 1558007889.0107374
Iteration 577 | Training Accuracy 0.1133 | Time: 1558007890.3086672
Iteration 578 | Training Accuracy 0.1200 | Time: 1558007891.5497565
Iteration 579 | Training Accuracy 0.1333 | Time: 1558007892.691157
Iteration 580 | Training Accuracy 0.1067 | Time: 1558007893.9582028
Iteration 581 | Training Accuracy 0.1600 | Time: 1558007895.0226731
Iteration 582 | Training Accuracy 0.1667 | Time: 1558007896.176179
Iteration 583 | Training Accuracy 0.1467 | Time: 1558007897.4944777
Iteration 584 | Training Accuracy 0.1600 | Time: 1558007898.9071324
Iteration 585 | Training Accuracy 0.1133 | Time: 1558007900.05044
Iteration 586 | Training Accuracy 0.1200 | Time: 1558007901.2382443
Iteration 587 | Training Accuracy 0.1267 | Time: 1558007902.4127765
Iteration 588 | Training Accuracy 0.1200 | Time: 1558007903.7217095
Iteration 589 | Training Accuracy 0.0867 | Time: 1558007904.92954
Iteration 590 | Training Accuracy 0.0733 | Time: 1558007906.218733
Iteration 591 | Training Accuracy 0.1000 | Time: 1558007907.3774936
Iteration 592 | Training Accuracy 0.1667 | Time: 1558007908.5840664
Iteration 593 | Training Accuracy 0.1400 | Time: 1558007909.8216746
Iteration 594 | Training Accuracy 0.1200 | Time: 1558007910.9259272
Iteration 595 | Training Accuracy 0.1467 | Time: 1558007912.0504587
Iteration 596 | Training Accuracy 0.1600 | Time: 1558007913.134077
Iteration 597 | Training Accuracy 0.1333 | Time: 1558007914.4958453
Iteration 598 | Training Accuracy 0.0867 | Time: 1558007915.617644
Iteration 599 | Training Accuracy 0.1133 | Time: 1558007916.918154
Iteration 600 | Training Accuracy 0.1133 | Time: 1558007918.1421056
Iteration 601 | Training Accuracy 0.1200 | Time: 1558007919.3805873
Iteration 602 | Training Accuracy 0.1400 | Time: 1558007921.070518
Iteration 603 | Training Accuracy 0.1067 | Time: 1558007922.2569995
Iteration 604 | Training Accuracy 0.1133 | Time: 1558007923.4908016
Iteration 605 | Training Accuracy 0.1133 | Time: 1558007924.6961954
Iteration 606 | Training Accuracy 0.1400 | Time: 1558007925.8581018
Iteration 607 | Training Accuracy 0.1000 | Time: 1558007927.1147482
Iteration 608 | Training Accuracy 0.1000 | Time: 1558007928.4119155
Iteration 609 | Training Accuracy 0.1133 | Time: 1558007929.7793012
Iteration 610 | Training Accuracy 0.0933 | Time: 1558007931.1417532
Iteration 611 | Training Accuracy 0.1267 | Time: 1558007932.4666493
Iteration 612 | Training Accuracy 0.1000 | Time: 1558007933.8974502
Iteration 613 | Training Accuracy 0.1067 | Time: 1558007935.1286428
Iteration 614 | Training Accuracy 0.1267 | Time: 1558007936.3498037
Iteration 615 | Training Accuracy 0.1600 | Time: 1558007937.851749
Iteration 616 | Training Accuracy 0.1200 | Time: 1558007939.026672
Iteration 617 | Training Accuracy 0.1133 | Time: 1558007940.2839012
Iteration 618 | Training Accuracy 0.1267 | Time: 1558007941.6246114
Iteration 619 | Training Accuracy 0.0867 | Time: 1558007942.9497824
Iteration 620 | Training Accuracy 0.1000 | Time: 1558007944.3818116
Iteration 621 | Training Accuracy 0.0867 | Time: 1558007945.5533109
Iteration 622 | Training Accuracy 0.0933 | Time: 1558007946.747154
Iteration 623 | Training Accuracy 0.0933 | Time: 1558007947.7751055
Iteration 624 | Training Accuracy 0.1267 | Time: 1558007948.6728952
Iteration 625 | Training Accuracy 0.0800 | Time: 1558007949.591649
Iteration 626 | Training Accuracy 0.0933 | Time: 1558007950.5489368
Iteration 627 | Training Accuracy 0.1000 | Time: 1558007951.5039763
Iteration 628 | Training Accuracy 0.1533 | Time: 1558007952.4674435
Iteration 629 | Training Accuracy 0.1067 | Time: 1558007953.3935003
Iteration 630 | Training Accuracy 0.1667 | Time: 1558007954.3028316
Iteration 631 | Training Accuracy 0.1400 | Time: 1558007955.2602692
Iteration 632 | Training Accuracy 0.1000 | Time: 1558007956.521377
Iteration 633 | Training Accuracy 0.1067 | Time: 1558007957.7484019
Iteration 634 | Training Accuracy 0.1200 | Time: 1558007959.0967772
Iteration 635 | Training Accuracy 0.1533 | Time: 1558007960.2588127
Iteration 636 | Training Accuracy 0.1000 | Time: 1558007961.424273
Iteration 637 | Training Accuracy 0.1200 | Time: 1558007962.598889
Iteration 638 | Training Accuracy 0.1333 | Time: 1558007963.9134595
Iteration 639 | Training Accuracy 0.0867 | Time: 1558007965.0274558
Iteration 640 | Training Accuracy 0.1067 | Time: 1558007966.2394292
Iteration 641 | Training Accuracy 0.1600 | Time: 1558007967.656895
Iteration 642 | Training Accuracy 0.1600 | Time: 1558007968.981558
Iteration 643 | Training Accuracy 0.1133 | Time: 1558007970.1815643
Iteration 644 | Training Accuracy 0.1133 | Time: 1558007971.3568873
Iteration 645 | Training Accuracy 0.1467 | Time: 1558007972.5568275
Iteration 646 | Training Accuracy 0.1000 | Time: 1558007973.7743852
Iteration 647 | Training Accuracy 0.0933 | Time: 1558007974.8225763
Iteration 648 | Training Accuracy 0.1000 | Time: 1558007975.9623468
Iteration 649 | Training Accuracy 0.1000 | Time: 1558007977.1571476
Iteration 650 | Training Accuracy 0.1067 | Time: 1558007978.4217334
Iteration 651 | Training Accuracy 0.0867 | Time: 1558007979.5283825
Iteration 652 | Training Accuracy 0.1733 | Time: 1558007980.7162828
Iteration 653 | Training Accuracy 0.1200 | Time: 1558007981.8160894
Iteration 654 | Training Accuracy 0.1200 | Time: 1558007982.9004018
Iteration 655 | Training Accuracy 0.1000 | Time: 1558007984.0678656
Iteration 656 | Training Accuracy 0.1867 | Time: 1558007985.3020682
Iteration 657 | Training Accuracy 0.1267 | Time: 1558007986.3667898
Iteration 658 | Training Accuracy 0.1200 | Time: 1558007987.4866865
Iteration 659 | Training Accuracy 0.1200 | Time: 1558007988.8112113
Iteration 660 | Training Accuracy 0.1067 | Time: 1558007989.9275937
Iteration 661 | Training Accuracy 0.0733 | Time: 1558007991.1981282
Iteration 662 | Training Accuracy 0.1267 | Time: 1558007992.461837
Iteration 663 | Training Accuracy 0.1000 | Time: 1558007993.6667194
