Iteration 0 | Training Accuracy 0.1067 | Time: 1557835173.4353762
Iteration 398 | Training Accuracy 0.1267 | Time: 1557835640.204758
Iteration 399 | Training Accuracy 0.1467 | Time: 1557835641.1548274
Iteration 400 | Training Accuracy 0.1667 | Time: 1557835642.1571827
Iteration 401 | Training Accuracy 0.1600 | Time: 1557835643.1725652
Iteration 402 | Training Accuracy 0.1000 | Time: 1557835644.113001
Iteration 403 | Training Accuracy 0.1333 | Time: 1557835645.0635993
Iteration 404 | Training Accuracy 0.1267 | Time: 1557835646.18566
Iteration 405 | Training Accuracy 0.1067 | Time: 1557835647.1874325
Iteration 406 | Training Accuracy 0.1200 | Time: 1557835648.0748994
Iteration 407 | Training Accuracy 0.1333 | Time: 1557835648.933294
Iteration 408 | Training Accuracy 0.0800 | Time: 1557835649.9594789
Iteration 409 | Training Accuracy 0.1000 | Time: 1557835650.8868992
Iteration 410 | Training Accuracy 0.1400 | Time: 1557835651.4484446
Iteration 411 | Training Accuracy 0.1200 | Time: 1557835652.3962839
Iteration 412 | Training Accuracy 0.1000 | Time: 1557835653.3648248
Iteration 413 | Training Accuracy 0.1333 | Time: 1557835654.3687298
Iteration 414 | Training Accuracy 0.1000 | Time: 1557835655.453749
Iteration 415 | Training Accuracy 0.1000 | Time: 1557835656.5105894
Iteration 416 | Training Accuracy 0.2000 | Time: 1557835657.5547976
Iteration 417 | Training Accuracy 0.1333 | Time: 1557835658.5122159
Iteration 418 | Training Accuracy 0.0867 | Time: 1557835659.4481454
Iteration 419 | Training Accuracy 0.0933 | Time: 1557835660.4674604
Iteration 420 | Training Accuracy 0.1200 | Time: 1557835661.4433656
Iteration 421 | Training Accuracy 0.0933 | Time: 1557835662.458206
Iteration 422 | Training Accuracy 0.1200 | Time: 1557835663.306145
Iteration 423 | Training Accuracy 0.0867 | Time: 1557835664.2101712
Iteration 424 | Training Accuracy 0.1400 | Time: 1557835665.3343818
Iteration 425 | Training Accuracy 0.1067 | Time: 1557835666.3346756
Iteration 426 | Training Accuracy 0.1933 | Time: 1557835667.6127527
Iteration 427 | Training Accuracy 0.1067 | Time: 1557835668.8015664
Iteration 428 | Training Accuracy 0.1267 | Time: 1557835669.8717124
Iteration 429 | Training Accuracy 0.1733 | Time: 1557835671.1873925
Iteration 430 | Training Accuracy 0.1200 | Time: 1557835672.3632317
Iteration 431 | Training Accuracy 0.1733 | Time: 1557835673.338429
Iteration 432 | Training Accuracy 0.1200 | Time: 1557835674.322016
Iteration 433 | Training Accuracy 0.1333 | Time: 1557835675.3589077
Iteration 434 | Training Accuracy 0.1733 | Time: 1557835676.4216752
Iteration 435 | Training Accuracy 0.1400 | Time: 1557835677.4473968
Iteration 436 | Training Accuracy 0.1333 | Time: 1557835678.3060176
Iteration 437 | Training Accuracy 0.1333 | Time: 1557835679.214918
Iteration 438 | Training Accuracy 0.1333 | Time: 1557835680.1592686
Iteration 439 | Training Accuracy 0.1467 | Time: 1557835681.19809
Iteration 440 | Training Accuracy 0.1000 | Time: 1557835682.2098336
Iteration 441 | Training Accuracy 0.1133 | Time: 1557835683.3143895
Iteration 442 | Training Accuracy 0.1067 | Time: 1557835684.2149549
Iteration 443 | Training Accuracy 0.1133 | Time: 1557835685.151228
Iteration 444 | Training Accuracy 0.1467 | Time: 1557835686.1239245
Iteration 445 | Training Accuracy 0.1733 | Time: 1557835687.011609
Iteration 446 | Training Accuracy 0.1133 | Time: 1557835688.0640006
Iteration 447 | Training Accuracy 0.0933 | Time: 1557835688.9858336
Iteration 448 | Training Accuracy 0.1733 | Time: 1557835689.875568
Iteration 449 | Training Accuracy 0.1467 | Time: 1557835690.8518646
Iteration 450 | Training Accuracy 0.1533 | Time: 1557835691.8775094
Iteration 451 | Training Accuracy 0.0933 | Time: 1557835692.7381513
Iteration 452 | Training Accuracy 0.1000 | Time: 1557835693.6418974
Iteration 453 | Training Accuracy 0.1000 | Time: 1557835694.7648907
Iteration 454 | Training Accuracy 0.1133 | Time: 1557835695.8504043
Iteration 455 | Training Accuracy 0.1200 | Time: 1557835696.8865497
Iteration 456 | Training Accuracy 0.2000 | Time: 1557835698.0579743
Iteration 457 | Training Accuracy 0.1533 | Time: 1557835699.108583
Iteration 458 | Training Accuracy 0.1200 | Time: 1557835700.1717117
Iteration 459 | Training Accuracy 0.1467 | Time: 1557835701.085806
Iteration 460 | Training Accuracy 0.0933 | Time: 1557835702.1702278
Iteration 461 | Training Accuracy 0.1000 | Time: 1557835703.3407896
Iteration 462 | Training Accuracy 0.0933 | Time: 1557835704.4591873
Iteration 463 | Training Accuracy 0.0867 | Time: 1557835705.4874496
Iteration 464 | Training Accuracy 0.1067 | Time: 1557835706.4334147
Iteration 465 | Training Accuracy 0.1333 | Time: 1557835707.4239528
Iteration 466 | Training Accuracy 0.1467 | Time: 1557835708.391176
Iteration 467 | Training Accuracy 0.1333 | Time: 1557835709.3598745
Iteration 468 | Training Accuracy 0.1733 | Time: 1557835710.2920067
Iteration 469 | Training Accuracy 0.1667 | Time: 1557835711.2944038
Iteration 470 | Training Accuracy 0.1267 | Time: 1557835712.1609328
Iteration 471 | Training Accuracy 0.1533 | Time: 1557835713.1029918
Iteration 472 | Training Accuracy 0.1200 | Time: 1557835713.9515924
Iteration 473 | Training Accuracy 0.1067 | Time: 1557835714.8717349
Iteration 474 | Training Accuracy 0.1000 | Time: 1557835715.8312984
Iteration 475 | Training Accuracy 0.1200 | Time: 1557835716.6825976
Iteration 476 | Training Accuracy 0.1733 | Time: 1557835717.6547732
Iteration 477 | Training Accuracy 0.1067 | Time: 1557835718.4898198
Iteration 478 | Training Accuracy 0.1267 | Time: 1557835719.4866288
Iteration 479 | Training Accuracy 0.1667 | Time: 1557835720.3975043
Iteration 480 | Training Accuracy 0.1200 | Time: 1557835721.2973053
Iteration 481 | Training Accuracy 0.1667 | Time: 1557835721.8417802
Iteration 482 | Training Accuracy 0.1400 | Time: 1557835722.5784202
Iteration 483 | Training Accuracy 0.1133 | Time: 1557835723.331844
Iteration 484 | Training Accuracy 0.1000 | Time: 1557835724.4362981
Iteration 485 | Training Accuracy 0.1600 | Time: 1557835725.2402089
Iteration 486 | Training Accuracy 0.0933 | Time: 1557835726.108877
Iteration 487 | Training Accuracy 0.1600 | Time: 1557835726.895192
Iteration 488 | Training Accuracy 0.1400 | Time: 1557835727.8370504
Iteration 489 | Training Accuracy 0.1067 | Time: 1557835728.7638621
Iteration 490 | Training Accuracy 0.1467 | Time: 1557835729.64577
Iteration 491 | Training Accuracy 0.1400 | Time: 1557835730.4914749
Iteration 492 | Training Accuracy 0.1267 | Time: 1557835731.4402812
Iteration 493 | Training Accuracy 0.1667 | Time: 1557835732.5248413
Iteration 494 | Training Accuracy 0.1400 | Time: 1557835733.7145617
Iteration 495 | Training Accuracy 0.1200 | Time: 1557835734.6456912
Iteration 496 | Training Accuracy 0.1800 | Time: 1557835735.6326776
Iteration 497 | Training Accuracy 0.1733 | Time: 1557835736.6558032
Iteration 498 | Training Accuracy 0.1667 | Time: 1557835737.5005987
Iteration 499 | Training Accuracy 0.1867 | Time: 1557835738.426441
Iteration 500 | Training Accuracy 0.1200 | Time: 1557835739.416391
Iteration 501 | Training Accuracy 0.1400 | Time: 1557835740.3131516
Iteration 502 | Training Accuracy 0.1067 | Time: 1557835741.194151
Iteration 503 | Training Accuracy 0.1200 | Time: 1557835742.110426
Iteration 504 | Training Accuracy 0.1467 | Time: 1557835743.113193
Iteration 505 | Training Accuracy 0.1733 | Time: 1557835744.1341853
Iteration 506 | Training Accuracy 0.1533 | Time: 1557835745.2534423
Iteration 507 | Training Accuracy 0.1200 | Time: 1557835746.3422434
Iteration 508 | Training Accuracy 0.1667 | Time: 1557835747.3226864
Iteration 509 | Training Accuracy 0.1200 | Time: 1557835748.4378011
Iteration 510 | Training Accuracy 0.1133 | Time: 1557835749.3552597
Iteration 511 | Training Accuracy 0.0467 | Time: 1557835750.780691
Iteration 512 | Training Accuracy 0.1867 | Time: 1557835751.7175221
Iteration 513 | Training Accuracy 0.0867 | Time: 1557835752.6924314
Iteration 514 | Training Accuracy 0.1333 | Time: 1557835753.9428985
Iteration 515 | Training Accuracy 0.1467 | Time: 1557835755.1331942
Iteration 516 | Training Accuracy 0.1400 | Time: 1557835756.1602705
Iteration 517 | Training Accuracy 0.1133 | Time: 1557835757.242758
Iteration 518 | Training Accuracy 0.2000 | Time: 1557835758.2064083
Iteration 519 | Training Accuracy 0.1467 | Time: 1557835759.2461495
Iteration 520 | Training Accuracy 0.1467 | Time: 1557835760.1656175
Iteration 521 | Training Accuracy 0.0867 | Time: 1557835761.3823848
Iteration 522 | Training Accuracy 0.0733 | Time: 1557835762.3932326
Iteration 523 | Training Accuracy 0.1733 | Time: 1557835763.4242651
Iteration 524 | Training Accuracy 0.1200 | Time: 1557835764.3847294
Iteration 525 | Training Accuracy 0.1333 | Time: 1557835765.3027215
Iteration 526 | Training Accuracy 0.1133 | Time: 1557835766.2653987
Iteration 527 | Training Accuracy 0.1600 | Time: 1557835767.2556326
Iteration 528 | Training Accuracy 0.2067 | Time: 1557835768.1858666
Iteration 529 | Training Accuracy 0.1333 | Time: 1557835769.1307085
Iteration 530 | Training Accuracy 0.1200 | Time: 1557835770.0873492
Iteration 531 | Training Accuracy 0.1867 | Time: 1557835771.0038843
Iteration 532 | Training Accuracy 0.0733 | Time: 1557835771.9407892
Iteration 533 | Training Accuracy 0.1000 | Time: 1557835772.8350518
Iteration 534 | Training Accuracy 0.0667 | Time: 1557835773.733993
Iteration 535 | Training Accuracy 0.1267 | Time: 1557835774.8300056
Iteration 536 | Training Accuracy 0.1733 | Time: 1557835775.8947349
Iteration 537 | Training Accuracy 0.1733 | Time: 1557835776.991688
Iteration 538 | Training Accuracy 0.1400 | Time: 1557835777.915634
Iteration 539 | Training Accuracy 0.1400 | Time: 1557835778.940777
Iteration 540 | Training Accuracy 0.1867 | Time: 1557835779.9295585
Iteration 541 | Training Accuracy 0.1267 | Time: 1557835781.0241685
Iteration 542 | Training Accuracy 0.1533 | Time: 1557835782.0721362
Iteration 543 | Training Accuracy 0.1067 | Time: 1557835782.9585435
Iteration 544 | Training Accuracy 0.1600 | Time: 1557835783.861638
Iteration 545 | Training Accuracy 0.1667 | Time: 1557835784.7146032
Iteration 546 | Training Accuracy 0.1733 | Time: 1557835785.66589
Iteration 547 | Training Accuracy 0.1733 | Time: 1557835786.681329
Iteration 548 | Training Accuracy 0.1333 | Time: 1557835787.5832071
Iteration 549 | Training Accuracy 0.1600 | Time: 1557835788.7656538
Iteration 550 | Training Accuracy 0.1467 | Time: 1557835789.7413867
Iteration 551 | Training Accuracy 0.1600 | Time: 1557835790.7099724
Iteration 552 | Training Accuracy 0.1400 | Time: 1557835791.6097891
Iteration 553 | Training Accuracy 0.1067 | Time: 1557835792.553101
Iteration 554 | Training Accuracy 0.1067 | Time: 1557835793.5672317
Iteration 555 | Training Accuracy 0.0867 | Time: 1557835794.4298801
Iteration 556 | Training Accuracy 0.1000 | Time: 1557835795.1661985
Iteration 557 | Training Accuracy 0.1133 | Time: 1557835796.1556072
Iteration 558 | Training Accuracy 0.1200 | Time: 1557835796.7181606
Iteration 559 | Training Accuracy 0.1533 | Time: 1557835797.4374387
Iteration 560 | Training Accuracy 0.2133 | Time: 1557835798.4339206
Iteration 561 | Training Accuracy 0.1400 | Time: 1557835799.3261743
Iteration 562 | Training Accuracy 0.1533 | Time: 1557835800.2974968
Iteration 563 | Training Accuracy 0.1067 | Time: 1557835801.189936
Iteration 564 | Training Accuracy 0.1467 | Time: 1557835802.1622574
Iteration 565 | Training Accuracy 0.1600 | Time: 1557835803.0622709
Iteration 566 | Training Accuracy 0.1400 | Time: 1557835804.1990347
Iteration 567 | Training Accuracy 0.1133 | Time: 1557835805.0888872
Iteration 568 | Training Accuracy 0.1800 | Time: 1557835805.985993
Iteration 569 | Training Accuracy 0.1333 | Time: 1557835806.8599577
Iteration 570 | Training Accuracy 0.1133 | Time: 1557835807.7047143
Iteration 571 | Training Accuracy 0.1533 | Time: 1557835808.8196855
Iteration 572 | Training Accuracy 0.1533 | Time: 1557835809.8202443
Iteration 573 | Training Accuracy 0.1200 | Time: 1557835810.798408
Iteration 574 | Training Accuracy 0.2067 | Time: 1557835811.7897673
Iteration 575 | Training Accuracy 0.1400 | Time: 1557835812.7943752
Iteration 576 | Training Accuracy 0.0733 | Time: 1557835813.687768
Iteration 577 | Training Accuracy 0.1000 | Time: 1557835814.6120298
Iteration 578 | Training Accuracy 0.0667 | Time: 1557835815.7206917
Iteration 579 | Training Accuracy 0.1267 | Time: 1557835816.6109312
Iteration 580 | Training Accuracy 0.0867 | Time: 1557835817.6959612
Iteration 581 | Training Accuracy 0.1600 | Time: 1557835818.696109
Iteration 582 | Training Accuracy 0.0733 | Time: 1557835819.6129816
Iteration 583 | Training Accuracy 0.0933 | Time: 1557835820.5464492
Iteration 584 | Training Accuracy 0.1267 | Time: 1557835821.5177882
Iteration 585 | Training Accuracy 0.1000 | Time: 1557835822.6380236
Iteration 586 | Training Accuracy 0.1267 | Time: 1557835823.5246203
Iteration 587 | Training Accuracy 0.0933 | Time: 1557835824.5496016
Iteration 588 | Training Accuracy 0.1867 | Time: 1557835825.518532
Iteration 589 | Training Accuracy 0.1067 | Time: 1557835826.4988945
Iteration 590 | Training Accuracy 0.1533 | Time: 1557835827.4235146
Iteration 591 | Training Accuracy 0.1067 | Time: 1557835828.3247306
Iteration 592 | Training Accuracy 0.0933 | Time: 1557835829.3464477
Iteration 593 | Training Accuracy 0.1267 | Time: 1557835830.282873
Iteration 594 | Training Accuracy 0.0667 | Time: 1557835831.1893644
Iteration 595 | Training Accuracy 0.1933 | Time: 1557835832.149769
Iteration 596 | Training Accuracy 0.1267 | Time: 1557835833.25676
Iteration 597 | Training Accuracy 0.2000 | Time: 1557835834.2242823
Iteration 598 | Training Accuracy 0.0933 | Time: 1557835835.1906343
Iteration 599 | Training Accuracy 0.1000 | Time: 1557835836.0688026
Iteration 600 | Training Accuracy 0.0667 | Time: 1557835837.0850422
Iteration 601 | Training Accuracy 0.0933 | Time: 1557835838.0178988
Iteration 602 | Training Accuracy 0.0733 | Time: 1557835838.9665205
Iteration 603 | Training Accuracy 0.1133 | Time: 1557835839.8405848
Iteration 604 | Training Accuracy 0.1733 | Time: 1557835840.8511267
Iteration 605 | Training Accuracy 0.1667 | Time: 1557835841.918067
Iteration 606 | Training Accuracy 0.1600 | Time: 1557835843.0903516
Iteration 607 | Training Accuracy 0.1467 | Time: 1557835843.982993
Iteration 608 | Training Accuracy 0.1667 | Time: 1557835844.9260268
Iteration 609 | Training Accuracy 0.1067 | Time: 1557835845.8849545
Iteration 610 | Training Accuracy 0.1400 | Time: 1557835846.9501555
Iteration 611 | Training Accuracy 0.1467 | Time: 1557835848.0206006
Iteration 612 | Training Accuracy 0.1600 | Time: 1557835849.0686672
Iteration 613 | Training Accuracy 0.1800 | Time: 1557835850.08527
Iteration 614 | Training Accuracy 0.1800 | Time: 1557835851.1362326
Iteration 615 | Training Accuracy 0.1533 | Time: 1557835852.0017107
Iteration 616 | Training Accuracy 0.1000 | Time: 1557835852.9696944
Iteration 617 | Training Accuracy 0.1467 | Time: 1557835853.8745189
Iteration 618 | Training Accuracy 0.1600 | Time: 1557835854.8160427
Iteration 619 | Training Accuracy 0.0933 | Time: 1557835855.8036733
Iteration 620 | Training Accuracy 0.1533 | Time: 1557835856.6385317
Iteration 621 | Training Accuracy 0.1533 | Time: 1557835857.4439569
Iteration 622 | Training Accuracy 0.1533 | Time: 1557835858.275036
Iteration 623 | Training Accuracy 0.2133 | Time: 1557835859.1524894
Iteration 624 | Training Accuracy 0.0667 | Time: 1557835860.1029727
Iteration 625 | Training Accuracy 0.1133 | Time: 1557835860.99434
Iteration 626 | Training Accuracy 0.1000 | Time: 1557835862.008546
Iteration 627 | Training Accuracy 0.1667 | Time: 1557835862.9004827
Iteration 628 | Training Accuracy 0.1467 | Time: 1557835863.8783903
Iteration 629 | Training Accuracy 0.1333 | Time: 1557835864.874629
Iteration 630 | Training Accuracy 0.1467 | Time: 1557835865.8435092
Iteration 631 | Training Accuracy 0.1333 | Time: 1557835866.7801962
Iteration 632 | Training Accuracy 0.1000 | Time: 1557835867.8158967
Iteration 633 | Training Accuracy 0.1267 | Time: 1557835868.6995482
Iteration 634 | Training Accuracy 0.1333 | Time: 1557835869.559223
Iteration 635 | Training Accuracy 0.1800 | Time: 1557835870.4420118
Iteration 636 | Training Accuracy 0.1067 | Time: 1557835870.9618475
Iteration 637 | Training Accuracy 0.1067 | Time: 1557835871.5164871
Iteration 638 | Training Accuracy 0.1267 | Time: 1557835872.2342517
Iteration 639 | Training Accuracy 0.1400 | Time: 1557835872.9125307
Iteration 640 | Training Accuracy 0.0733 | Time: 1557835873.6611507
Iteration 641 | Training Accuracy 0.1600 | Time: 1557835874.394015
Iteration 642 | Training Accuracy 0.1000 | Time: 1557835875.288783
Iteration 643 | Training Accuracy 0.1467 | Time: 1557835876.037906
Iteration 644 | Training Accuracy 0.1067 | Time: 1557835876.7797048
Iteration 645 | Training Accuracy 0.0733 | Time: 1557835877.8373902
Iteration 646 | Training Accuracy 0.1133 | Time: 1557835878.7015798
Iteration 647 | Training Accuracy 0.1467 | Time: 1557835879.5816422
Iteration 648 | Training Accuracy 0.1800 | Time: 1557835880.529833
Iteration 649 | Training Accuracy 0.1267 | Time: 1557835881.4014254
Iteration 650 | Training Accuracy 0.1133 | Time: 1557835882.4215815
Iteration 651 | Training Accuracy 0.1200 | Time: 1557835883.3570127
Iteration 652 | Training Accuracy 0.1133 | Time: 1557835884.2789178
Iteration 653 | Training Accuracy 0.1867 | Time: 1557835885.3049092
Iteration 654 | Training Accuracy 0.1267 | Time: 1557835886.200532
Iteration 655 | Training Accuracy 0.1267 | Time: 1557835887.053477
Iteration 656 | Training Accuracy 0.0867 | Time: 1557835888.059989
Iteration 657 | Training Accuracy 0.2600 | Time: 1557835889.1261477
Iteration 658 | Training Accuracy 0.1867 | Time: 1557835890.0595334
Iteration 659 | Training Accuracy 0.1800 | Time: 1557835890.991162
Iteration 660 | Training Accuracy 0.1133 | Time: 1557835891.9793231
Iteration 661 | Training Accuracy 0.1667 | Time: 1557835893.0232043
Iteration 662 | Training Accuracy 0.1267 | Time: 1557835893.9469204
Iteration 663 | Training Accuracy 0.1867 | Time: 1557835894.9479012
